,Date,open_spy,close_spy,vol_spy,open_tsla,close_tsla,vol_tsla,daygain_tsla,daygain_spy
554,2012-09-07,144.01,144.33,107272100,28.55,29.35,953200,0.8000000000000007,0.3200000000000216
555,2012-09-10,144.19,143.51,86458500,29.2,27.37,1483300,-1.8299999999999983,-0.6800000000000068
556,2012-09-11,143.6,143.91,88760000,27.76,27.8,1014900,0.03999999999999915,0.3100000000000023
557,2012-09-12,144.39,144.39,87640900,27.9,28.28,1145200,0.38000000000000256,0.0
558,2012-09-13,144.37,146.59,225470200,28.57,29.48,1484700,0.9100000000000001,2.219999999999999
559,2012-09-14,146.88,147.24,169777000,30.0,30.39,1536600,0.39000000000000057,0.36000000000001364
560,2012-09-17,146.94,146.74,119427800,32.35,32.54,3212800,0.18999999999999773,-0.19999999999998863
561,2012-09-18,146.49,146.62,98326600,31.88,31.34,1788500,-0.5399999999999991,0.12999999999999545
562,2012-09-19,146.79,146.7,128318300,31.0,31.05,1048500,0.05000000000000071,-0.09000000000000341
563,2012-09-20,146.03,146.71,154009800,30.93,30.9,912400,-0.030000000000001137,0.6800000000000068
564,2012-09-21,146.64,145.87,108737500,31.1,30.02,1870000,-1.0800000000000018,-0.7699999999999818
565,2012-09-24,145.15,145.65,95682000,29.51,30.66,1301900,1.1499999999999986,0.5
566,2012-09-25,145.96,144.1,133165200,28.62,27.66,5680400,-0.9600000000000009,-1.8600000000000136
567,2012-09-26,144.07,143.29,146502200,27.66,27.54,1527200,-0.120000000000001,-0.7800000000000011
568,2012-09-27,143.89,144.64,111830300,27.82,28.49,1758600,0.6699999999999982,0.75
569,2012-09-28,144.09,143.97,150696100,28.73,29.28,4343400,0.5500000000000007,-0.12000000000000455
570,2012-10-01,144.52,144.35,135911200,29.5,29.16,884400,-0.33999999999999986,-0.17000000000001592
571,2012-10-02,144.92,144.5,113422200,29.28,29.8,729000,0.5199999999999996,-0.4199999999999875
572,2012-10-03,144.89,145.09,121283100,29.75,29.3,1052800,-0.4499999999999993,0.20000000000001705
573,2012-10-04,145.64,146.13,124311600,30.0,29.4,1541300,-0.6000000000000014,0.4900000000000091
574,2012-10-05,146.91,146.14,124842100,29.7,28.89,938600,-0.8099999999999987,-0.7700000000000102
575,2012-10-08,145.6,145.64,78415400,28.86,29.25,889700,0.39000000000000057,0.03999999999999204
576,2012-10-09,145.53,144.2,148872900,29.12,28.37,1193000,-0.75,-1.3300000000000125
577,2012-10-10,144.18,143.28,124247500,28.39,28.4,503600,0.00999999999999801,-0.9000000000000057
578,2012-10-11,144.28,143.36,123601500,28.94,28.32,450600,-0.620000000000001,-0.9199999999999875
579,2012-10-12,143.46,142.89,124181900,28.32,27.64,987600,-0.6799999999999997,-0.5700000000000216
580,2012-10-15,143.23,144.08,107689100,28.02,27.33,1468700,-0.6900000000000013,0.8500000000000227
581,2012-10-16,144.76,145.54,108815500,27.67,28.06,479300,0.389999999999997,0.7800000000000011
582,2012-10-17,145.64,146.2,128834100,28.25,28.82,668000,0.5700000000000003,0.5600000000000023
583,2012-10-18,145.82,145.82,148108500,28.99,28.04,741000,-0.9499999999999993,0.0
584,2012-10-19,145.55,143.39,185645200,27.83,27.74,1027400,-0.08999999999999986,-2.160000000000025
585,2012-10-22,143.15,143.41,125578600,27.99,27.85,470200,-0.13999999999999702,0.2599999999999909
586,2012-10-23,141.86,141.42,192056300,27.38,28.39,749000,1.0100000000000016,-0.44000000000002615
587,2012-10-24,141.93,141.02,120179400,28.52,27.42,1016400,-1.0999999999999979,-0.9099999999999966
588,2012-10-25,142.02,141.43,134457400,27.8,27.52,577700,-0.28000000000000114,-0.5900000000000034
589,2012-10-26,141.3,141.35,146023500,27.53,27.38,477400,-0.15000000000000213,0.04999999999998295
590,2012-10-31,141.85,141.35,103438500,27.7,28.13,775200,0.4299999999999997,-0.5
591,2012-11-01,141.65,142.83,100995600,28.25,29.25,1024100,1.0,1.1800000000000068
592,2012-11-02,143.68,141.56,137702200,29.27,28.92,1030300,-0.34999999999999787,-2.1200000000000045
593,2012-11-05,141.35,141.85,98378500,29.8,31.5,2048900,1.6999999999999993,0.5
594,2012-11-06,142.28,142.96,107068100,30.61,31.15,2324000,0.5399999999999991,0.6800000000000068
595,2012-11-07,141.66,139.72,264304500,31.0,31.54,1714500,0.5399999999999991,-1.9399999999999977
596,2012-11-08,139.7,138.04,181517300,31.01,31.31,1274000,0.29999999999999716,-1.6599999999999966
597,2012-11-09,137.62,138.16,201055300,30.6,30.32,863000,-0.28000000000000114,0.539999999999992
598,2012-11-12,138.59,138.27,97677500,30.29,31.07,555900,0.7800000000000011,-0.3199999999999932
599,2012-11-13,137.54,137.79,123018300,31.29,31.61,998300,0.3200000000000003,0.25
600,2012-11-14,138.21,135.93,191505000,31.96,31.38,871300,-0.5800000000000018,-2.280000000000001
601,2012-11-15,135.98,135.7,178128400,31.3,30.82,984000,-0.4800000000000004,-0.28000000000000114
602,2012-11-16,135.9,136.37,239483900,31.15,31.84,908700,0.6900000000000013,0.46999999999999886
603,2012-11-19,137.9,139.13,151495800,32.07,32.92,1392400,0.8500000000000014,1.2299999999999898
604,2012-11-20,138.91,139.19,119807400,32.8,33.0,922500,0.20000000000000284,0.28000000000000114
605,2012-11-21,139.31,139.45,81710800,32.61,32.47,963200,-0.14000000000000057,0.13999999999998636
606,2012-11-23,140.13,141.35,65409200,32.6,32.13,430300,-0.46999999999999886,1.2199999999999989
607,2012-11-26,140.65,141.05,100124400,32.1,32.27,495800,0.1700000000000017,0.4000000000000057
608,2012-11-27,140.91,140.33,128646200,32.13,32.15,910800,0.01999999999999602,-0.5799999999999841
609,2012-11-28,139.76,141.46,177086500,32.0,33.23,1525200,1.2299999999999969,1.700000000000017
610,2012-11-29,141.99,142.12,151085900,33.44,33.69,1103400,0.25,0.12999999999999545
611,2012-11-30,142.14,142.15,136568300,33.63,33.82,1420300,0.18999999999999773,0.010000000000019327
612,2012-12-03,142.8,141.45,124656300,33.89,34.62,2085700,0.7299999999999969,-1.3500000000000227
613,2012-12-04,141.44,141.25,127512200,34.08,33.9,1263300,-0.17999999999999972,-0.18999999999999773
614,2012-12-05,141.37,141.5,147300500,33.82,33.71,661500,-0.10999999999999943,0.12999999999999545
615,2012-12-06,141.37,141.98,103220600,33.82,33.9,660400,0.0799999999999983,0.6099999999999852
616,2012-12-07,142.53,142.41,108726400,34.3,34.17,664400,-0.12999999999999545,-0.12000000000000455
617,2012-12-10,142.21,142.47,98840700,34.43,34.57,929800,0.14000000000000057,0.2599999999999909
618,2012-12-11,143.06,143.44,152570400,34.6,35.28,1572600,0.6799999999999997,0.37999999999999545
619,2012-12-12,144.0,143.51,145880100,35.21,35.26,2063800,0.04999999999999716,-0.4900000000000091
620,2012-12-13,143.42,142.63,135715000,35.26,33.61,2151300,-1.6499999999999986,-0.789999999999992
621,2012-12-14,142.32,142.1,137701700,33.78,33.81,1023000,0.030000000000001137,-0.21999999999999886
622,2012-12-17,142.47,143.77,143238200,33.77,34.4,824900,0.6299999999999955,1.3000000000000114
623,2012-12-18,144.0,145.37,177762800,34.26,34.59,1553900,0.3300000000000054,1.3700000000000045
624,2012-12-19,145.53,144.29,150895400,34.75,34.61,1298800,-0.14000000000000057,-1.240000000000009
625,2012-12-20,144.38,145.12,168487000,34.51,34.43,921200,-0.0799999999999983,0.7400000000000091
626,2012-12-21,142.17,142.79,245883800,33.94,34.0,1492400,0.060000000000002274,0.6200000000000045
627,2012-12-24,142.48,142.35,53874600,33.64,34.28,375800,0.6400000000000006,-0.12999999999999545
628,2012-12-26,142.64,141.75,106947700,33.96,33.59,601400,-0.36999999999999744,-0.8899999999999864
629,2012-12-27,141.79,141.56,167920600,33.5,33.69,561100,0.18999999999999773,-0.22999999999998977
630,2012-12-28,140.64,140.03,148806700,33.38,33.22,414100,-0.1600000000000037,-0.6099999999999852
631,2012-12-31,139.66,142.41,243935200,33.0,33.87,594900,0.8699999999999974,2.75
632,2013-01-02,145.11,146.06,192059000,35.0,35.36,1194800,0.35999999999999943,0.9499999999999886
633,2013-01-03,145.99,145.73,144761800,35.18,34.77,742000,-0.4099999999999966,-0.2600000000000193
634,2013-01-04,145.97,146.37,116817700,34.8,34.4,674000,-0.3999999999999986,0.4000000000000057
635,2013-01-07,145.85,145.97,110002500,34.8,34.34,442000,-0.45999999999999375,0.12000000000000455
636,2013-01-08,145.71,145.55,121265100,34.5,33.68,1284000,-0.8200000000000003,-0.1599999999999966
637,2013-01-09,145.87,145.92,90745600,34.01,33.64,698000,-0.36999999999999744,0.04999999999998295
638,2013-01-10,146.73,147.08,130735400,33.87,33.53,922500,-0.3399999999999963,0.35000000000002274
639,2013-01-11,147.04,147.07,113917300,34.04,32.91,1563200,-1.1300000000000026,0.030000000000001137
640,2013-01-14,146.89,146.97,89567200,33.08,33.26,925100,0.17999999999999972,0.0800000000000125
641,2013-01-15,146.29,147.07,93172600,33.11,33.9,1624200,0.7899999999999991,0.7800000000000011
642,2013-01-16,146.77,147.05,104849500,33.85,34.1,1378200,0.25,0.28000000000000114
643,2013-01-17,147.7,148.0,133833500,34.16,34.38,1436700,0.22000000000000597,0.30000000000001137
644,2013-01-18,147.97,148.33,169906000,34.74,34.52,3555100,-0.21999999999999886,0.36000000000001364
645,2013-01-22,148.33,149.13,111797300,34.56,35.19,1920200,0.6299999999999955,0.799999999999983
646,2013-01-23,149.13,149.37,104596100,35.02,36.0,1564300,0.9799999999999969,0.2400000000000091
647,2013-01-24,149.15,149.41,146426400,36.0,36.99,1970400,0.990000000000002,0.2599999999999909
648,2013-01-25,149.88,150.25,147211600,37.0,36.98,1287800,-0.020000000000003126,0.37000000000000455
649,2013-01-28,150.29,150.07,113357700,36.86,38.03,1986000,1.1700000000000017,-0.21999999999999886
650,2013-01-29,149.77,150.66,105694400,38.1,37.95,1426600,-0.14999999999999858,0.8899999999999864
651,2013-01-30,150.64,150.07,137447700,37.85,37.52,968100,-0.3299999999999983,-0.5699999999999932
652,2013-01-31,149.89,149.7,108975800,37.87,37.51,901400,-0.35999999999999943,-0.18999999999999773
653,2013-02-01,150.65,151.24,131173000,38.17,38.3,1100600,0.12999999999999545,0.5900000000000034
654,2013-02-04,150.32,149.54,159073600,38.4,37.74,1128000,-0.6599999999999966,-0.7800000000000011
655,2013-02-05,150.35,151.05,113912400,38.0,38.13,1310200,0.13000000000000256,0.700000000000017
656,2013-02-06,150.52,151.16,138762800,38.18,39.17,1893200,0.990000000000002,0.6399999999999864
657,2013-02-07,151.21,150.96,162490000,39.19,39.48,1196600,0.28999999999999915,-0.25
658,2013-02-08,151.22,151.8,103133700,39.45,39.24,1139800,-0.21000000000000085,0.5800000000000125
659,2013-02-11,151.74,151.77,73775000,37.98,38.42,3266300,0.44000000000000483,0.030000000000001137
660,2013-02-12,151.78,152.02,65392700,38.45,37.89,2261300,-0.5600000000000023,0.2400000000000091
661,2013-02-13,152.33,152.15,82322600,38.3,38.45,966800,0.15000000000000568,-0.18000000000000682
662,2013-02-14,151.69,152.29,80834300,38.64,38.27,990700,-0.36999999999999744,0.5999999999999943
663,2013-02-15,152.43,152.11,215226500,38.5,37.04,2017600,-1.4600000000000009,-0.3199999999999932
664,2013-02-19,152.37,153.25,95105400,37.36,39.28,2701400,1.9200000000000017,0.8799999999999955
665,2013-02-20,153.14,151.34,160574800,39.3,38.54,3122000,-0.759999999999998,-1.799999999999983
666,2013-02-21,150.96,150.42,183257000,36.49,35.16,9037800,-1.3300000000000054,-0.5400000000000205
667,2013-02-22,151.15,151.89,106356600,35.72,36.11,2547300,0.39000000000000057,0.7399999999999807
668,2013-02-25,152.63,149.0,245824800,36.15,34.38,2889400,-1.769999999999996,-3.6299999999999955
669,2013-02-26,149.72,150.02,186596200,34.46,34.43,2762900,-0.030000000000001137,0.30000000000001137
670,2013-02-27,149.89,151.91,150781900,34.41,35.1,1959200,0.6900000000000048,2.0200000000000102
671,2013-02-28,151.9,151.61,126866000,35.89,34.83,1964900,-1.0600000000000023,-0.28999999999999204
672,2013-03-01,151.09,152.11,170634800,35.0,34.65,1546600,-0.3500000000000014,1.0200000000000102
673,2013-03-04,151.76,152.92,99010200,34.77,35.58,1757700,0.8099999999999952,1.1599999999999966
674,2013-03-05,153.66,154.29,121431900,36.0,36.65,2087000,0.6499999999999986,0.6299999999999955
675,2013-03-06,154.84,154.5,94469900,37.01,37.69,1150000,0.6799999999999997,-0.3400000000000034
676,2013-03-07,154.7,154.78,86101400,37.73,38.23,1158300,0.5,0.0800000000000125
677,2013-03-08,155.46,155.44,123477800,38.06,38.47,912100,0.4099999999999966,-0.020000000000010232
678,2013-03-11,155.32,156.03,83746800,38.87,39.1,1579500,0.23000000000000398,0.710000000000008
679,2013-03-12,155.92,155.68,105755800,38.9,39.12,1275100,0.21999999999999886,-0.23999999999998067
680,2013-03-13,155.76,155.9,92550900,39.0,38.98,822000,-0.020000000000003126,0.14000000000001478
681,2013-03-14,156.31,156.73,126329900,38.9,36.85,2021000,-2.049999999999997,0.4199999999999875
682,2013-03-15,155.85,155.83,138601100,36.64,35.29,3279600,-1.3500000000000014,-0.01999999999998181
683,2013-03-18,154.34,154.97,126704300,35.3,35.15,1316100,-0.14999999999999858,0.6299999999999955
684,2013-03-19,155.3,154.61,167567300,35.25,35.08,1098500,-0.1700000000000017,-0.6899999999999977
685,2013-03-20,155.52,155.69,113759300,35.26,35.95,1423000,0.6900000000000048,0.1699999999999875
686,2013-03-21,154.76,154.36,128605000,35.95,36.01,1146300,0.05999999999999517,-0.39999999999997726
687,2013-03-22,154.85,155.6,111163600,36.2,36.62,440200,0.4199999999999946,0.75
688,2013-03-25,156.01,154.95,151322300,37.1,37.53,2378800,0.4299999999999997,-1.0600000000000023
689,2013-03-26,155.59,156.19,86856600,37.98,37.86,1808200,-0.11999999999999744,0.5999999999999943
690,2013-03-27,155.26,156.19,99950600,37.94,38.16,1296300,0.21999999999999886,0.9300000000000068
691,2013-03-28,156.09,156.67,102932800,38.23,37.89,1158700,-0.3399999999999963,0.5799999999999841
692,2013-04-01,156.59,156.05,99194100,42.36,43.93,14098500,1.5700000000000003,-0.539999999999992
693,2013-04-02,156.61,156.82,101504300,43.6,44.34,6652400,0.740000000000002,0.20999999999997954
694,2013-04-03,156.91,155.23,154167400,43.1,41.1,5643600,-2.0,-1.6800000000000068
695,2013-04-04,155.43,155.86,131885000,41.11,42.01,2264800,0.8999999999999986,0.4300000000000068
696,2013-04-05,153.95,155.16,159666000,42.0,41.37,1552400,-0.6300000000000026,1.210000000000008
697,2013-04-08,155.27,156.21,86571200,41.97,41.83,1679000,-0.14000000000000057,0.9399999999999977
698,2013-04-09,156.5,156.75,101922200,41.8,40.5,1696100,-1.2999999999999972,0.25
699,2013-04-10,157.17,158.67,135711100,40.7,41.86,2121100,1.1599999999999966,1.5
700,2013-04-11,158.7,159.19,110142500,42.06,43.59,3447400,1.5300000000000011,0.4900000000000091
701,2013-04-12,158.68,158.8,116359900,43.25,43.75,3149400,0.5,0.12000000000000455
702,2013-04-15,158.0,155.12,217259000,43.5,43.3,1681400,-0.20000000000000284,-2.8799999999999955
703,2013-04-16,156.29,157.41,147507800,44.19,45.59,3180400,1.4000000000000057,1.1200000000000045
704,2013-04-17,156.29,155.11,226834800,45.5,45.45,2118500,-0.04999999999999716,-1.1799999999999784
705,2013-04-18,155.37,154.14,167583200,45.98,46.97,3367900,0.990000000000002,-1.2300000000000182
706,2013-04-19,154.5,155.48,149687600,47.46,47.83,3011700,0.36999999999999744,0.9799999999999898
707,2013-04-22,155.78,156.17,106553500,48.6,50.19,3939400,1.5899999999999963,0.38999999999998636
708,2013-04-23,156.95,157.78,166141300,51.0,51.01,3733800,0.00999999999999801,0.8300000000000125
709,2013-04-24,157.83,157.88,96781200,50.9,50.43,2630000,-0.46999999999999886,0.04999999999998295
710,2013-04-25,158.34,158.52,131060600,50.5,52.0,2795900,1.5,0.18000000000000682
711,2013-04-26,158.33,158.24,95918800,53.13,51.2,3622100,-1.9299999999999997,-0.09000000000000341
712,2013-04-29,158.67,159.3,88572800,51.76,54.94,3639700,3.1799999999999997,0.6300000000000239
713,2013-04-30,159.27,159.68,116010700,56.0,53.99,5522600,-2.009999999999998,0.4099999999999966
714,2013-05-01,159.33,158.28,138874200,55.99,53.28,2742800,-2.710000000000001,-1.0500000000000114
715,2013-05-02,158.68,159.75,96407600,53.85,54.11,3050400,0.259999999999998,1.0699999999999932
716,2013-05-03,161.14,161.37,144202300,56.47,54.55,3378700,-1.9200000000000017,0.2300000000000182
717,2013-05-06,161.49,161.78,66882100,56.39,59.5,4366700,3.1099999999999994,0.28999999999999204
718,2013-05-07,162.13,162.6,90359200,62.0,55.51,9991000,-6.490000000000002,0.46999999999999886
719,2013-05-08,162.42,163.34,97419200,57.5,55.79,6769900,-1.7100000000000009,0.9200000000000159
720,2013-05-09,163.27,162.88,106738600,70.12,69.4,28605000,-0.7199999999999989,-0.3900000000000148
721,2013-05-10,162.99,163.41,103203000,69.65,76.76,25082600,7.109999999999999,0.4199999999999875
722,2013-05-13,163.2,163.54,81843200,80.99,87.8,22416900,6.810000000000002,0.3400000000000034
723,2013-05-14,163.67,165.23,119000900,94.22,83.24,37163900,-10.980000000000004,1.5600000000000023
724,2013-05-15,164.96,166.12,120718500,81.8,84.84,16878700,3.0400000000000063,1.1599999999999966
725,2013-05-16,165.78,165.34,109913600,94.7,92.25,21614000,-2.450000000000003,-0.4399999999999977
726,2013-05-17,165.95,166.94,129801000,92.5,91.5,19002200,-1.0,0.9900000000000091
727,2013-05-20,166.78,166.93,85071200,91.12,89.94,8348400,-1.1800000000000068,0.15000000000000568
728,2013-05-21,167.08,167.17,95804200,88.5,87.59,8998200,-0.9099999999999966,0.08999999999997499
729,2013-05-22,167.34,165.93,244031800,86.37,87.24,8568000,0.8699999999999903,-1.4099999999999966
730,2013-05-23,164.16,165.45,211064400,84.81,92.73,12022200,7.920000000000002,1.289999999999992
731,2013-05-24,164.47,165.31,151573900,92.6,97.08,16124200,4.480000000000004,0.8400000000000034
732,2013-05-28,167.04,166.3,143679800,101.55,110.33,19691900,8.780000000000001,-0.7399999999999807
733,2013-05-29,165.42,165.22,160363400,113.55,104.63,25099500,-8.920000000000002,-0.19999999999998863
734,2013-05-30,165.35,165.83,107793800,102.46,104.95,16133700,2.490000000000009,0.4800000000000182
735,2013-05-31,165.37,163.45,176850100,106.26,97.76,15172000,-8.5,-1.920000000000016
736,2013-06-03,163.83,164.35,168390700,97.62,92.59,19139600,-5.030000000000001,0.5199999999999818
737,2013-06-04,164.44,163.56,157631500,92.75,94.84,8856100,2.0900000000000034,-0.8799999999999955
738,2013-06-05,163.09,161.27,211737800,93.66,95.37,12224800,1.710000000000008,-1.8199999999999932
739,2013-06-06,161.2,162.73,200225500,95.25,97.35,9510900,2.0999999999999943,1.5300000000000011
740,2013-06-07,163.85,164.8,188337800,98.0,102.04,10711600,4.040000000000006,0.950000000000017
741,2013-06-10,165.31,164.8,105667100,98.93,100.05,9228600,1.1199999999999903,-0.5099999999999909
742,2013-06-11,163.3,163.1,159505400,98.18,94.47,7394000,-3.710000000000008,-0.20000000000001705
743,2013-06-12,164.22,161.75,177361500,96.8,97.73,9192700,0.9300000000000068,-2.469999999999999
744,2013-06-13,161.66,164.21,163587800,99.0,98.18,5961600,-0.8199999999999932,2.5500000000000114
745,2013-06-14,164.03,163.18,141197500,100.0,100.3,6564700,0.29999999999999716,-0.8499999999999943
746,2013-06-17,164.29,164.44,136295600,103.6,102.2,7066200,-1.3999999999999915,0.15000000000000568
747,2013-06-18,164.53,165.74,114695600,101.75,103.39,8795300,1.6400000000000006,1.210000000000008
748,2013-06-19,165.6,163.45,206149500,102.06,104.68,8578900,2.6200000000000045,-2.1500000000000057
749,2013-06-20,161.86,159.4,321255900,104.65,100.65,10106500,-4.0,-2.460000000000008
750,2013-06-21,159.64,159.07,271956800,103.7,99.55,11718600,-4.150000000000006,-0.5699999999999932
751,2013-06-24,157.41,157.06,222329000,96.5,101.49,7119800,4.989999999999995,-0.3499999999999943
752,2013-06-25,158.48,158.57,162262200,103.1,102.4,5848700,-0.6999999999999886,0.09000000000000341
753,2013-06-26,159.87,160.14,134848000,103.8,105.72,6602600,1.9200000000000017,0.2699999999999818
754,2013-06-27,161.1,161.08,129483700,106.75,109.25,8744900,2.5,-0.01999999999998181
755,2013-06-28,160.63,160.42,160402900,108.57,107.36,5748600,-1.2099999999999937,-0.21000000000000796
756,2013-07-01,161.26,161.36,131954800,109.36,117.18,10903600,7.820000000000007,0.10000000000002274
757,2013-07-02,161.12,161.21,154863700,118.25,117.82,12064100,-0.4300000000000068,0.09000000000000341
758,2013-07-03,160.48,161.28,75216400,118.0,115.24,4806700,-2.760000000000005,0.8000000000000114
759,2013-07-05,162.47,163.02,122416900,118.32,120.09,6818700,1.7700000000000102,0.5500000000000114
760,2013-07-08,163.86,163.95,108092500,121.37,121.61,7814200,0.23999999999999488,0.08999999999997499
761,2013-07-09,164.98,165.13,119298000,124.64,123.45,8603300,-1.1899999999999977,0.15000000000000568
762,2013-07-10,164.97,165.19,121410100,123.19,122.27,5600100,-0.9200000000000017,0.21999999999999886
763,2013-07-11,167.11,167.44,135592200,124.88,125.61,7483600,0.730000000000004,0.3299999999999841
764,2013-07-12,167.39,167.51,104212700,125.5,129.9,11344000,4.400000000000006,0.12000000000000455
765,2013-07-15,167.97,168.15,69450600,133.03,127.26,9922400,-5.769999999999996,0.18000000000000682
766,2013-07-16,168.26,167.52,88702100,126.28,109.05,32371900,-17.230000000000004,-0.7399999999999807
767,2013-07-17,168.16,167.95,92873900,106.52,120.25,26029000,13.730000000000004,-0.21000000000000796
768,2013-07-18,168.31,168.87,103620100,120.97,119.03,11398100,-1.9399999999999977,0.5600000000000023
769,2013-07-19,168.52,169.17,103831700,118.5,119.68,5890300,1.1800000000000068,0.6499999999999773
770,2013-07-22,169.41,169.5,79428600,119.89,122.43,9797800,2.5400000000000063,0.09000000000000341
771,2013-07-23,169.8,169.14,80829700,124.0,122.74,7736400,-1.2600000000000051,-0.660000000000025
772,2013-07-24,169.79,168.52,112914000,124.47,121.7,6869000,-2.769999999999996,-1.2699999999999818
773,2013-07-25,168.22,168.93,111088600,120.4,124.07,5284300,3.6699999999999875,0.710000000000008
774,2013-07-26,168.22,169.11,107814600,128.14,129.39,9633100,1.25,0.8900000000000148
775,2013-07-29,168.68,168.59,79695000,129.32,134.62,9678900,5.300000000000011,-0.09000000000000341
776,2013-07-30,169.1,168.59,85209600,134.8,131.74,13127000,-3.0600000000000023,-0.5099999999999909
777,2013-07-31,168.94,168.71,142388700,132.57,134.28,6351700,1.710000000000008,-0.22999999999998977
778,2013-08-01,169.99,170.66,110438400,135.0,135.55,5323600,0.5500000000000114,0.6699999999999875
779,2013-08-02,170.28,170.95,91116700,134.59,138.0,6269900,3.4099999999999966,0.6699999999999875
780,2013-08-05,170.57,170.7,54072700,140.01,144.68,10200700,4.670000000000016,0.12999999999999545
781,2013-08-06,170.37,169.73,87495000,144.75,142.15,9254500,-2.5999999999999943,-0.6400000000000148
782,2013-08-07,169.19,169.18,84854700,141.89,134.23,18212200,-7.659999999999997,-0.009999999999990905
783,2013-08-08,169.98,169.8,102181300,154.35,153.48,27246800,-0.8700000000000045,-0.1799999999999784
784,2013-08-09,169.58,169.31,91757700,152.4,153.0,8927700,0.5999999999999943,-0.27000000000001023
785,2013-08-12,168.46,169.11,68593300,149.43,147.38,14912200,-2.0500000000000114,0.6500000000000057
786,2013-08-13,169.41,169.61,80806000,149.5,145.43,8748900,-4.069999999999993,0.20000000000001705
787,2013-08-14,169.53,168.74,79829200,142.72,139.36,11693800,-3.359999999999985,-0.789999999999992
788,2013-08-15,167.41,166.38,152931800,136.43,139.67,10179200,3.2399999999999807,-1.0300000000000011
789,2013-08-16,166.06,165.83,130868200,141.63,142.0,7108100,0.37000000000000455,-0.22999999999998977
790,2013-08-19,165.64,164.77,96437600,143.43,144.9,8037700,1.4699999999999989,-0.8699999999999761
791,2013-08-20,165.04,165.58,89294400,148.65,149.58,6418200,0.9300000000000068,0.5400000000000205
792,2013-08-21,165.12,164.56,159530500,150.0,147.86,6266300,-2.1399999999999864,-0.5600000000000023
793,2013-08-22,164.9,166.06,101471400,149.22,157.1,10592400,7.8799999999999955,1.1599999999999966
794,2013-08-23,166.55,166.62,90888900,157.0,161.84,12931900,4.840000000000003,0.06999999999999318
795,2013-08-26,166.79,166.0,89702100,165.15,164.22,24171100,-0.9300000000000068,-0.789999999999992
796,2013-08-27,164.36,163.33,158619400,162.3,167.01,17566900,4.7099999999999795,-1.0300000000000011
797,2013-08-28,163.26,163.91,108113000,169.06,166.45,14740100,-2.6100000000000136,0.6500000000000057
798,2013-08-29,163.55,164.17,119200500,164.22,166.06,9436000,1.8400000000000034,0.6199999999999761
799,2013-08-30,164.51,163.65,134928900,166.37,169.0,11028400,2.6299999999999955,-0.8599999999999852
800,2013-09-03,165.23,164.39,142375100,173.4,168.94,12061100,-4.460000000000008,-0.8400000000000034
801,2013-09-04,164.43,165.75,97389400,169.77,170.62,11475700,0.8499999999999943,1.3199999999999932
802,2013-09-05,165.85,165.96,63090500,170.1,169.93,6685300,-0.1699999999999875,0.11000000000001364
803,2013-09-06,166.51,166.04,159756500,168.57,166.97,8619700,-1.5999999999999943,-0.46999999999999886
804,2013-09-09,166.45,167.63,87559300,163.12,160.7,14344500,-2.420000000000016,1.1800000000000068
805,2013-09-10,168.64,168.87,105847200,161.45,166.37,8967800,4.920000000000016,0.2300000000000182
806,2013-09-11,168.64,169.4,94545900,166.41,163.52,5832500,-2.8899999999999864,0.7600000000000193
807,2013-09-12,169.34,168.95,83209000,164.0,164.93,6160000,0.9300000000000068,-0.3900000000000148
808,2013-09-13,169.13,169.33,72727800,162.77,165.54,5401200,2.769999999999982,0.20000000000001705
809,2013-09-16,171.16,170.31,106299200,168.0,166.58,7574900,-1.4199999999999875,-0.8499999999999943
810,2013-09-17,170.46,171.07,82523300,165.08,166.23,5496900,1.1499999999999773,0.6099999999999852
811,2013-09-18,171.01,173.05,203460600,167.07,166.22,5439700,-0.8499999999999943,2.0400000000000205
812,2013-09-19,173.52,172.76,146616900,170.8,177.92,15594600,7.119999999999976,-0.7600000000000193
813,2013-09-20,172.33,170.72,132867100,178.9,183.39,13401700,4.489999999999981,-1.6100000000000136
814,2013-09-23,170.49,169.93,104616500,184.48,181.11,8173400,-3.369999999999976,-0.5600000000000023
815,2013-09-24,169.9,169.53,106333100,179.14,182.33,6273400,3.190000000000026,-0.37000000000000455
816,2013-09-25,169.64,169.04,117306500,183.56,185.24,8252700,1.6800000000000068,-0.5999999999999943
817,2013-09-26,169.32,169.69,77146900,186.7,188.64,6614400,1.9399999999999977,0.37000000000000455
818,2013-09-27,168.84,168.91,99141800,187.52,190.9,5916400,3.3799999999999955,0.06999999999999318
819,2013-09-30,167.48,168.01,143937000,189.0,193.37,8924700,4.3700000000000045,0.5300000000000011
820,2013-10-01,168.14,169.34,127160000,193.96,193.0,7755900,-0.960000000000008,1.200000000000017
821,2013-10-02,168.35,169.18,113350000,188.59,180.95,20775400,-7.640000000000015,0.8300000000000125
822,2013-10-03,168.79,167.62,176698000,175.05,173.31,23816500,-1.740000000000009,-1.1699999999999875
823,2013-10-04,167.75,168.89,96878000,176.4,180.98,14414000,4.579999999999984,1.1399999999999864
824,2013-10-07,167.42,167.43,96295000,182.46,183.07,11485600,0.6099999999999852,0.010000000000019327
825,2013-10-08,167.4,165.48,178015000,184.4,174.73,13757200,-9.670000000000016,-1.920000000000016
826,2013-10-09,165.8,165.6,168973000,174.73,168.78,15316500,-5.949999999999989,-0.20000000000001705
